"","FaceID","ID","Participant","FirstRating","GroupRating","SecondRating","Feedback","Change","TimeStamp1","TimeStamp2"
"1046",36,"andrea",61,7,5,3,-2,-4,2020-05-11 10:19:49,2020-05-12 08:34:56
"1047",36,"Asad",33,6,4,5,-2,-1,2020-05-13 20:10:11,2020-05-13 21:28:24
"1048",36,"ASDF1234",70,5,0,4,NA,-1,2020-05-11 10:49:57,2020-05-11 11:54:38
"1049",36,"Astrid",38,4,2,2,-2,-2,2020-05-08 12:53:19,2020-05-09 13:27:16
"1050",36,"Bøllemis",71,7,7,7,0,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1051",36,"Carmesin",45,3,5,5,2,2,2020-05-08 17:09:27,2020-05-10 01:58:32
"1052",36,"Christian Jacobsen",16,5,5,3,0,-2,2020-05-07 17:23:10,2020-05-07 18:17:29
"1053",36,"GOAT",44,2,4,2,2,0,2020-05-08 16:45:39,2020-05-08 18:12:03
"1054",36,"Grandmasterflash",81,6,8,3,2,-3,2020-05-11 12:35:37,2020-05-12 22:27:46
"1055",36,"havegang7",36,6,4,6,-2,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"1056",36,"hejhejhund",52,6,3,4,-3,-2,2020-05-09 14:09:32,2020-05-10 09:58:15
"1057",36,"JakobBjerreKnudsen",75,6,4,4,-2,-2,2020-05-11 11:16:46,2020-05-11 13:32:30
"1058",36,"Jesper",82,4,6,3,2,-1,2020-05-11 13:13:10,2020-05-11 15:34:50
"1059",36,"Johanne",32,6,6,7,0,1,2020-05-13 19:27:00,2020-05-13 21:01:36
"1060",36,"Katrine",76,6,6,6,0,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"1061",36,"lilla",73,3,5,4,2,1,2020-05-11 11:12:11,2020-05-11 13:02:33
"1062",36,"Llamaman",74,5,2,6,-3,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"1063",36,"minime",97,3,5,5,2,2,2020-05-12 08:19:30,2020-05-13 12:38:49
"1064",36,"Misterperc",96,6,3,4,-3,-2,2020-05-12 08:14:46,2020-05-12 13:31:52
"1065",36,"Moe",65,4,0,4,NA,0,2020-05-11 10:31:13,2020-05-12 16:28:24
"1066",36,"Python",69,1,1,2,0,1,2020-05-11 10:37:55,2020-05-11 11:59:16
"1067",36,"RBJ",47,2,5,6,3,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"1068",36,"Rensdyrlam",72,3,1,1,-2,-2,2020-05-11 11:07:17,2020-05-11 13:45:45
"1069",36,"rosenmeier",31,3,1,4,-2,1,2020-05-13 17:39:40,2020-05-13 20:02:00
"1070",36,"Sarah",54,6,8,6,2,0,2020-05-10 08:13:59,2020-05-10 10:46:01
"1071",36,"SKJ",10,6,0,5,NA,-1,2020-05-12 15:25:17,2020-05-12 16:45:15
"1072",36,"Slowlydying",31,6,4,7,-2,1,2020-05-08 11:11:42,2020-05-09 09:54:54
"1073",36,"SOJ",79,3,1,3,-2,0,2020-05-11 11:35:22,2020-05-12 20:54:58
"1074",36,"The cat",80,8,5,8,-3,0,2020-05-11 12:20:26,2020-05-12 13:08:57
"1075",36,"wtf",11,2,5,2,3,0,2020-05-12 15:38:57,2020-05-12 18:48:25
"1076",37,"17",86,5,7,5,2,0,2020-05-11 14:33:33,2020-05-12 06:46:41
"1077",37,"1879",95,4,1,4,-3,0,2020-05-12 08:11:44,2020-05-12 12:42:31
"1078",37,"1918",27,5,8,3,3,-2,2020-05-08 09:59:25,2020-05-09 07:13:50
"1079",37,"2205",84,5,8,3,3,-2,2020-05-11 13:59:46,2020-05-12 06:45:37
"1080",37,"4520",1,4,7,3,3,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"1081",37,"45bites",9,7,5,6,-2,-1,2020-05-12 14:19:49,2020-05-12 17:32:36
"1082",37,"6107",12,4,1,5,-3,1,2020-05-12 16:03:37,2020-05-12 17:33:36
"1083",37,"9696",55,8,5,7,-3,-1,2020-05-10 12:43:53,2020-05-10 18:25:33
"1084",37,"andrea",61,7,5,3,-2,-4,2020-05-11 10:19:49,2020-05-12 08:34:56
"1085",37,"Asad",33,7,5,6,-2,-1,2020-05-13 20:10:11,2020-05-13 21:28:24
"1086",37,"ASDF1234",70,5,2,6,-3,1,2020-05-11 10:49:57,2020-05-11 11:54:38
"1087",37,"Astrid",38,7,0,8,NA,1,2020-05-08 12:53:19,2020-05-09 13:27:16
"1088",37,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1089",37,"Carmesin",45,7,5,5,-2,-2,2020-05-08 17:09:27,2020-05-10 01:58:32
"1090",37,"Christian Jacobsen",16,6,3,6,-3,0,2020-05-07 17:23:10,2020-05-07 18:17:29
"1091",37,"GOAT",44,5,3,6,-2,1,2020-05-08 16:45:39,2020-05-08 18:12:03
"1092",37,"Grandmasterflash",81,6,4,4,-2,-2,2020-05-11 12:35:37,2020-05-12 22:27:46
"1093",37,"havegang7",36,8,8,8,0,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"1094",37,"hejhejhund",52,5,7,4,2,-1,2020-05-09 14:09:32,2020-05-10 09:58:15
"1095",37,"JakobBjerreKnudsen",75,7,4,7,-3,0,2020-05-11 11:16:46,2020-05-11 13:32:30
"1096",37,"Jesper",82,2,5,5,3,3,2020-05-11 13:13:10,2020-05-11 15:34:50
"1097",37,"Johanne",32,7,4,8,-3,1,2020-05-13 19:27:00,2020-05-13 21:01:36
"1098",37,"Katrine",76,6,8,6,2,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"1099",37,"lilla",73,8,0,8,NA,0,2020-05-11 11:12:11,2020-05-11 13:02:33
"1100",37,"Llamaman",74,5,0,6,NA,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"1101",37,"minime",97,7,7,6,0,-1,2020-05-12 08:19:30,2020-05-13 12:38:49
"1102",37,"Misterperc",96,6,3,6,-3,0,2020-05-12 08:14:46,2020-05-12 13:31:52
"1103",37,"Moe",65,6,3,7,-3,1,2020-05-11 10:31:13,2020-05-12 16:28:24
"1104",37,"Python",69,5,5,3,0,-2,2020-05-11 10:37:55,2020-05-11 11:59:16
"1105",37,"RBJ",47,2,2,6,0,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"1106",37,"Rensdyrlam",72,8,6,7,-2,-1,2020-05-11 11:07:17,2020-05-11 13:45:45
"1107",37,"rosenmeier",31,5,8,5,3,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"1108",37,"Sarah",54,6,8,6,2,0,2020-05-10 08:13:59,2020-05-10 10:46:01
"1109",37,"SKJ",10,7,4,6,-3,-1,2020-05-12 15:25:17,2020-05-12 16:45:15
"1110",37,"Slowlydying",31,8,8,8,0,0,2020-05-08 11:11:42,2020-05-09 09:54:54
"1111",37,"SOJ",79,5,2,5,-3,0,2020-05-11 11:35:22,2020-05-12 20:54:58
"1112",37,"wtf",11,3,6,4,3,1,2020-05-12 15:38:57,2020-05-12 18:48:25
"1113",38,"17",86,4,1,3,-3,-1,2020-05-11 14:33:33,2020-05-12 06:46:41
"1114",38,"1879",95,2,4,2,2,0,2020-05-12 08:11:44,2020-05-12 12:42:31
"1115",38,"1918",27,3,5,6,2,3,2020-05-08 09:59:25,2020-05-09 07:13:50
"1116",38,"2205",84,3,3,2,0,-1,2020-05-11 13:59:46,2020-05-12 06:45:37
"1117",38,"4520",1,2,4,3,2,1,2020-05-07 13:26:05,2020-05-07 18:11:06
"1118",38,"45bites",9,2,4,4,2,2,2020-05-12 14:19:49,2020-05-12 17:32:36
"1119",38,"6107",12,2,0,3,NA,1,2020-05-12 16:03:37,2020-05-12 17:33:36
"1120",38,"9696",55,1,3,1,2,0,2020-05-10 12:43:53,2020-05-10 18:25:33
"1121",38,"andrea",61,5,7,3,2,-2,2020-05-11 10:19:49,2020-05-12 08:34:56
"1122",38,"Asad",33,5,3,2,-2,-3,2020-05-13 20:10:11,2020-05-13 21:28:24
"1123",38,"ASDF1234",70,3,3,4,0,1,2020-05-11 10:49:57,2020-05-11 11:54:38
"1124",38,"Astrid",38,2,4,3,2,1,2020-05-08 12:53:19,2020-05-09 13:27:16
"1125",38,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1126",38,"Carmesin",45,2,2,5,0,3,2020-05-08 17:09:27,2020-05-10 01:58:32
"1127",38,"Christian Jacobsen",16,6,0,4,NA,-2,2020-05-07 17:23:10,2020-05-07 18:17:29
"1128",38,"GOAT",44,3,5,3,2,0,2020-05-08 16:45:39,2020-05-08 18:12:03
"1129",38,"Grandmasterflash",81,2,2,3,0,1,2020-05-11 12:35:37,2020-05-12 22:27:46
"1130",38,"havegang7",36,5,5,5,0,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"1131",38,"hejhejhund",52,5,3,3,-2,-2,2020-05-09 14:09:32,2020-05-10 09:58:15
"1132",38,"Jesper",82,5,2,1,-3,-4,2020-05-11 13:13:10,2020-05-11 15:34:50
"1133",38,"Johanne",32,6,0,6,NA,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"1134",38,"Katrine",76,5,2,5,-3,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"1135",38,"lilla",73,4,7,4,3,0,2020-05-11 11:12:11,2020-05-11 13:02:33
"1136",38,"Llamaman",74,3,6,4,3,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"1137",38,"minime",97,5,7,3,2,-2,2020-05-12 08:19:30,2020-05-13 12:38:49
"1138",38,"Misterperc",96,3,5,4,2,1,2020-05-12 08:14:46,2020-05-12 13:31:52
"1139",38,"Moe",65,1,3,5,2,4,2020-05-11 10:31:13,2020-05-12 16:28:24
"1140",38,"Python",69,3,5,1,2,-2,2020-05-11 10:37:55,2020-05-11 11:59:16
"1141",38,"RBJ",47,1,1,5,0,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"1142",38,"Rensdyrlam",72,1,4,1,3,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"1143",38,"rosenmeier",31,2,2,1,0,-1,2020-05-13 17:39:40,2020-05-13 20:02:00
"1144",38,"Sarah",54,3,6,4,3,1,2020-05-10 08:13:59,2020-05-10 10:46:01
"1145",38,"SKJ",10,3,1,4,-2,1,2020-05-12 15:25:17,2020-05-12 16:45:15
"1146",38,"Slowlydying",31,6,3,5,-3,-1,2020-05-08 11:11:42,2020-05-09 09:54:54
"1147",38,"SOJ",79,5,5,1,0,-4,2020-05-11 11:35:22,2020-05-12 20:54:58
"1148",38,"wtf",11,2,2,4,0,2,2020-05-12 15:38:57,2020-05-12 18:48:25
"1149",39,"17",86,6,0,5,NA,-1,2020-05-11 14:33:33,2020-05-12 06:46:41
"1150",39,"1879",95,3,1,3,-2,0,2020-05-12 08:11:44,2020-05-12 12:42:31
"1151",39,"1918",27,6,0,6,NA,0,2020-05-08 09:59:25,2020-05-09 07:13:50
"1152",39,"2205",84,1,4,1,3,0,2020-05-11 13:59:46,2020-05-12 06:45:37
"1153",39,"4520",1,4,0,3,NA,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"1154",39,"45bites",9,3,1,2,-2,-1,2020-05-12 14:19:49,2020-05-12 17:32:36
"1155",39,"6107",12,3,6,5,3,2,2020-05-12 16:03:37,2020-05-12 17:33:36
"1156",39,"9696",55,2,2,4,0,2,2020-05-10 12:43:53,2020-05-10 18:25:33
"1157",39,"andrea",61,5,5,3,0,-2,2020-05-11 10:19:49,2020-05-12 08:34:56
"1158",39,"Asad",33,6,6,2,0,-4,2020-05-13 20:10:11,2020-05-13 21:28:24
"1159",39,"ASDF1234",70,5,5,4,0,-1,2020-05-11 10:49:57,2020-05-11 11:54:38
"1160",39,"Astrid",38,6,8,5,2,-1,2020-05-08 12:53:19,2020-05-09 13:27:16
"1161",39,"Bøllemis",71,7,5,7,-2,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1162",39,"Carmesin",45,7,7,5,0,-2,2020-05-08 17:09:27,2020-05-10 01:58:32
"1163",39,"Christian Jacobsen",16,4,2,6,-2,2,2020-05-07 17:23:10,2020-05-07 18:17:29
"1164",39,"GOAT",44,2,4,3,2,1,2020-05-08 16:45:39,2020-05-08 18:12:03
"1165",39,"Grandmasterflash",81,2,5,4,3,2,2020-05-11 12:35:37,2020-05-12 22:27:46
"1166",39,"havegang7",36,7,7,8,0,1,2020-05-08 12:04:55,2020-05-08 21:07:31
"1167",39,"hejhejhund",52,5,3,5,-2,0,2020-05-09 14:09:32,2020-05-10 09:58:15
"1168",39,"JakobBjerreKnudsen",75,4,6,5,2,1,2020-05-11 11:16:46,2020-05-11 13:32:30
"1169",39,"Jesper",82,3,5,2,2,-1,2020-05-11 13:13:10,2020-05-11 15:34:50
"1170",39,"Johanne",32,6,4,6,-2,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"1171",39,"Katrine",76,6,0,6,NA,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"1172",39,"lilla",73,2,4,4,2,2,2020-05-11 11:12:11,2020-05-11 13:02:33
"1173",39,"Llamaman",74,3,6,3,3,0,2020-05-11 11:16:30,2020-05-12 10:18:57
"1174",39,"minime",97,2,4,7,2,5,2020-05-12 08:19:30,2020-05-13 12:38:49
"1175",39,"Misterperc",96,2,5,6,3,4,2020-05-12 08:14:46,2020-05-12 13:31:52
"1176",39,"Moe",65,4,2,7,-2,3,2020-05-11 10:31:13,2020-05-12 16:28:24
"1177",39,"Python",69,4,0,5,NA,1,2020-05-11 10:37:55,2020-05-11 11:59:16
"1178",39,"RBJ",47,1,3,5,2,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"1179",39,"Rensdyrlam",72,6,6,6,0,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"1180",39,"rosenmeier",31,5,7,2,2,-3,2020-05-13 17:39:40,2020-05-13 20:02:00
"1181",39,"Sarah",54,4,2,4,-2,0,2020-05-10 08:13:59,2020-05-10 10:46:01
"1182",39,"SKJ",10,3,5,5,2,2,2020-05-12 15:25:17,2020-05-12 16:45:15
"1183",39,"Slowlydying",31,7,7,6,0,-1,2020-05-08 11:11:42,2020-05-09 09:54:54
"1184",39,"SOJ",79,3,5,2,2,-1,2020-05-11 11:35:22,2020-05-12 20:54:58
"1185",39,"wtf",11,2,5,2,3,0,2020-05-12 15:38:57,2020-05-12 18:48:25
"1186",4,"17",86,1,3,6,2,5,2020-05-11 14:33:33,2020-05-12 06:46:41
"1187",4,"1879",95,4,1,5,-3,1,2020-05-12 08:11:44,2020-05-12 12:42:31
"1188",4,"1918",27,6,8,3,2,-3,2020-05-08 09:59:25,2020-05-09 07:13:50
"1189",4,"2205",84,5,5,6,0,1,2020-05-11 13:59:46,2020-05-12 06:45:37
"1190",4,"4520",1,3,3,2,0,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"1191",4,"45bites",9,5,5,6,0,1,2020-05-12 14:19:49,2020-05-12 17:32:36
"1192",4,"6107",12,5,2,5,-3,0,2020-05-12 16:03:37,2020-05-12 17:33:36
"1193",4,"9696",55,3,5,3,2,0,2020-05-10 12:43:53,2020-05-10 18:25:33
"1194",4,"andrea",61,6,6,7,0,1,2020-05-11 10:19:49,2020-05-12 08:34:56
"1195",4,"Asad",33,3,3,5,0,2,2020-05-13 20:10:11,2020-05-13 21:28:24
"1196",4,"ASDF1234",70,6,4,4,-2,-2,2020-05-11 10:49:57,2020-05-11 11:54:38
"1197",4,"Astrid",38,7,0,6,NA,-1,2020-05-08 12:53:19,2020-05-09 13:27:16
"1198",4,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1199",4,"Carmesin",45,5,7,5,2,0,2020-05-08 17:09:27,2020-05-10 01:58:32
"1200",4,"Christian Jacobsen",16,6,6,4,0,-2,2020-05-07 17:23:10,2020-05-07 18:17:29
"1201",4,"GOAT",44,3,1,3,-2,0,2020-05-08 16:45:39,2020-05-08 18:12:03
"1202",4,"Grandmasterflash",81,5,3,4,-2,-1,2020-05-11 12:35:37,2020-05-12 22:27:46
"1203",4,"havegang7",36,5,8,7,3,2,2020-05-08 12:04:55,2020-05-08 21:07:31
"1204",4,"hejhejhund",52,6,4,4,-2,-2,2020-05-09 14:09:32,2020-05-10 09:58:15
"1205",4,"JakobBjerreKnudsen",75,5,8,4,3,-1,2020-05-11 11:16:46,2020-05-11 13:32:30
"1206",4,"Jesper",82,5,7,5,2,0,2020-05-11 13:13:10,2020-05-11 15:34:50
"1207",4,"Johanne",32,8,5,7,-3,-1,2020-05-13 19:27:00,2020-05-13 21:01:36
"1208",4,"Katrine",76,5,0,6,NA,1,2020-05-11 11:26:24,2020-05-11 19:28:47
"1209",4,"lilla",73,8,5,4,-3,-4,2020-05-11 11:12:11,2020-05-11 13:02:33
"1210",4,"Llamaman",74,5,3,6,-2,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"1211",4,"minime",97,3,3,7,0,4,2020-05-12 08:19:30,2020-05-13 12:38:49
"1212",4,"Misterperc",96,4,2,3,-2,-1,2020-05-12 08:14:46,2020-05-12 13:31:52
"1213",4,"Moe",65,4,6,5,2,1,2020-05-11 10:31:13,2020-05-12 16:28:24
"1214",4,"Python",69,6,6,5,0,-1,2020-05-11 10:37:55,2020-05-11 11:59:16
"1215",4,"RBJ",47,2,5,6,3,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"1216",4,"Rensdyrlam",72,2,2,6,0,4,2020-05-11 11:07:17,2020-05-11 13:45:45
"1217",4,"rosenmeier",31,5,2,5,-3,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"1218",4,"Sarah",54,5,8,5,3,0,2020-05-10 08:13:59,2020-05-10 10:46:01
"1219",4,"SKJ",10,3,0,8,NA,5,2020-05-12 15:25:17,2020-05-12 16:45:15
"1220",4,"Slowlydying",31,8,5,8,-3,0,2020-05-08 11:11:42,2020-05-09 09:54:54
"1221",4,"SOJ",79,3,1,5,-2,2,2020-05-11 11:35:22,2020-05-12 20:54:58
"1222",4,"The cat",80,8,6,8,-2,0,2020-05-11 12:20:26,2020-05-12 13:08:57
"1223",4,"wtf",11,6,4,6,-2,0,2020-05-12 15:38:57,2020-05-12 18:48:25
"1224",40,"17",86,6,8,5,2,-1,2020-05-11 14:33:33,2020-05-12 06:46:41
"1225",40,"1879",95,3,1,4,-2,1,2020-05-12 08:11:44,2020-05-12 12:42:31
"1226",40,"1918",27,6,4,5,-2,-1,2020-05-08 09:59:25,2020-05-09 07:13:50
"1227",40,"2205",84,6,6,6,0,0,2020-05-11 13:59:46,2020-05-12 06:45:37
"1228",40,"4520",1,6,8,5,2,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"1229",40,"45bites",9,6,4,5,-2,-1,2020-05-12 14:19:49,2020-05-12 17:32:36
"1230",40,"6107",12,7,0,6,NA,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"1231",40,"9696",55,4,1,5,-3,1,2020-05-10 12:43:53,2020-05-10 18:25:33
"1232",40,"andrea",61,8,6,5,-2,-3,2020-05-11 10:19:49,2020-05-12 08:34:56
"1233",40,"Asad",33,2,2,2,0,0,2020-05-13 20:10:11,2020-05-13 21:28:24
"1234",40,"ASDF1234",70,5,7,5,2,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"1235",40,"Astrid",38,5,7,4,2,-1,2020-05-08 12:53:19,2020-05-09 13:27:16
"1236",40,"Bøllemis",71,7,7,7,0,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1237",40,"Carmesin",45,4,2,5,-2,1,2020-05-08 17:09:27,2020-05-10 01:58:32
"1238",40,"Christian Jacobsen",16,6,6,6,0,0,2020-05-07 17:23:10,2020-05-07 18:17:29
"1239",40,"GOAT",44,6,3,4,-3,-2,2020-05-08 16:45:39,2020-05-08 18:12:03
"1240",40,"Grandmasterflash",81,3,3,5,0,2,2020-05-11 12:35:37,2020-05-12 22:27:46
"1241",40,"havegang7",36,7,5,8,-2,1,2020-05-08 12:04:55,2020-05-08 21:07:31
"1242",40,"hejhejhund",52,5,3,5,-2,0,2020-05-09 14:09:32,2020-05-10 09:58:15
"1243",40,"JakobBjerreKnudsen",75,7,4,7,-3,0,2020-05-11 11:16:46,2020-05-11 13:32:30
"1244",40,"Jesper",82,4,1,4,-3,0,2020-05-11 13:13:10,2020-05-11 15:34:50
"1245",40,"Johanne",32,8,8,8,0,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"1246",40,"Katrine",76,6,6,6,0,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"1247",40,"lilla",73,6,3,4,-3,-2,2020-05-11 11:12:11,2020-05-11 13:02:33
"1248",40,"Llamaman",74,8,0,7,NA,-1,2020-05-11 11:16:30,2020-05-12 10:18:57
"1249",40,"minime",97,2,4,3,2,1,2020-05-12 08:19:30,2020-05-13 12:38:49
"1250",40,"Misterperc",96,4,1,4,-3,0,2020-05-12 08:14:46,2020-05-12 13:31:52
"1251",40,"Moe",65,7,5,7,-2,0,2020-05-11 10:31:13,2020-05-12 16:28:24
"1252",40,"Python",69,4,6,3,2,-1,2020-05-11 10:37:55,2020-05-11 11:59:16
"1253",40,"RBJ",47,3,5,5,2,2,2020-05-08 17:17:19,2020-05-09 12:56:32
"1254",40,"Rensdyrlam",72,6,4,6,-2,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"1255",40,"rosenmeier",31,5,7,5,2,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"1256",40,"Sarah",54,3,0,5,NA,2,2020-05-10 08:13:59,2020-05-10 10:46:01
"1257",40,"SKJ",10,8,8,8,0,0,2020-05-12 15:25:17,2020-05-12 16:45:15
"1258",40,"Slowlydying",31,7,5,5,-2,-2,2020-05-08 11:11:42,2020-05-09 09:54:54
"1259",40,"SOJ",79,6,6,6,0,0,2020-05-11 11:35:22,2020-05-12 20:54:58
"1260",40,"The cat",80,8,5,8,-3,0,2020-05-11 12:20:26,2020-05-12 13:08:57
"1261",40,"wtf",11,4,0,5,NA,1,2020-05-12 15:38:57,2020-05-12 18:48:25
"1262",41,"17",86,4,1,5,-3,1,2020-05-11 14:33:33,2020-05-12 06:46:41
"1263",41,"1879",95,5,2,4,-3,-1,2020-05-12 08:11:44,2020-05-12 12:42:31
"1264",41,"1918",27,6,4,5,-2,-1,2020-05-08 09:59:25,2020-05-09 07:13:50
"1265",41,"2205",84,5,3,2,-2,-3,2020-05-11 13:59:46,2020-05-12 06:45:37
"1266",41,"4520",1,5,5,4,0,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"1267",41,"45bites",9,6,6,8,0,2,2020-05-12 14:19:49,2020-05-12 17:32:36
"1268",41,"6107",12,4,7,3,3,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"1269",41,"9696",55,6,0,7,NA,1,2020-05-10 12:43:53,2020-05-10 18:25:33
"1270",41,"andrea",61,7,4,7,-3,0,2020-05-11 10:19:49,2020-05-12 08:34:56
"1271",41,"Asad",33,4,6,5,2,1,2020-05-13 20:10:11,2020-05-13 21:28:24
"1272",41,"ASDF1234",70,5,5,5,0,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"1273",41,"Astrid",38,3,3,4,0,1,2020-05-08 12:53:19,2020-05-09 13:27:16
"1274",41,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1275",41,"Carmesin",45,3,3,4,0,1,2020-05-08 17:09:27,2020-05-10 01:58:32
"1276",41,"Christian Jacobsen",16,5,7,6,2,1,2020-05-07 17:23:10,2020-05-07 18:17:29
"1277",41,"GOAT",44,3,1,6,-2,3,2020-05-08 16:45:39,2020-05-08 18:12:03
"1278",41,"Grandmasterflash",81,7,4,5,-3,-2,2020-05-11 12:35:37,2020-05-12 22:27:46
"1279",41,"havegang7",36,6,8,7,2,1,2020-05-08 12:04:55,2020-05-08 21:07:31
"1280",41,"hejhejhund",52,5,2,3,-3,-2,2020-05-09 14:09:32,2020-05-10 09:58:15
"1281",41,"Jesper",82,3,0,2,NA,-1,2020-05-11 13:13:10,2020-05-11 15:34:50
"1282",41,"Johanne",32,6,3,6,-3,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"1283",41,"Katrine",76,5,8,6,3,1,2020-05-11 11:26:24,2020-05-11 19:28:47
"1284",41,"lilla",73,8,5,7,-3,-1,2020-05-11 11:12:11,2020-05-11 13:02:33
"1285",41,"Llamaman",74,7,4,7,-3,0,2020-05-11 11:16:30,2020-05-12 10:18:57
"1286",41,"minime",97,5,2,3,-3,-2,2020-05-12 08:19:30,2020-05-13 12:38:49
"1287",41,"Misterperc",96,3,6,7,3,4,2020-05-12 08:14:46,2020-05-12 13:31:52
"1288",41,"Moe",65,5,0,6,NA,1,2020-05-11 10:31:13,2020-05-12 16:28:24
"1289",41,"Python",69,3,6,2,3,-1,2020-05-11 10:37:55,2020-05-11 11:59:16
"1290",41,"RBJ",47,3,6,6,3,3,2020-05-08 17:17:19,2020-05-09 12:56:32
"1291",41,"Rensdyrlam",72,8,5,8,-3,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"1292",41,"rosenmeier",31,6,4,4,-2,-2,2020-05-13 17:39:40,2020-05-13 20:02:00
"1293",41,"Sarah",54,7,7,5,0,-2,2020-05-10 08:13:59,2020-05-10 10:46:01
"1294",41,"SKJ",10,4,4,6,0,2,2020-05-12 15:25:17,2020-05-12 16:45:15
"1295",41,"Slowlydying",31,5,3,7,-2,2,2020-05-08 11:11:42,2020-05-09 09:54:54
"1296",41,"SOJ",79,6,0,3,NA,-3,2020-05-11 11:35:22,2020-05-12 20:54:58
"1297",41,"The cat",80,8,6,8,-2,0,2020-05-11 12:20:26,2020-05-12 13:08:57
"1298",41,"wtf",11,3,0,4,NA,1,2020-05-12 15:38:57,2020-05-12 18:48:25
"1299",42,"17",86,6,6,3,0,-3,2020-05-11 14:33:33,2020-05-12 06:46:41
"1300",42,"1879",95,2,2,2,0,0,2020-05-12 08:11:44,2020-05-12 12:42:31
"1301",42,"1918",27,4,6,5,2,1,2020-05-08 09:59:25,2020-05-09 07:13:50
"1302",42,"2205",84,2,4,3,2,1,2020-05-11 13:59:46,2020-05-12 06:45:37
"1303",42,"4520",1,4,4,3,0,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"1304",42,"45bites",9,5,2,4,-3,-1,2020-05-12 14:19:49,2020-05-12 17:32:36
"1305",42,"6107",12,3,5,3,2,0,2020-05-12 16:03:37,2020-05-12 17:33:36
"1306",42,"9696",55,5,5,3,0,-2,2020-05-10 12:43:53,2020-05-10 18:25:33
"1307",42,"andrea",61,5,7,3,2,-2,2020-05-11 10:19:49,2020-05-12 08:34:56
"1308",42,"Asad",33,5,7,3,2,-2,2020-05-13 20:10:11,2020-05-13 21:28:24
"1309",42,"ASDF1234",70,3,0,3,NA,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"1310",42,"Astrid",38,2,2,3,0,1,2020-05-08 12:53:19,2020-05-09 13:27:16
"1311",42,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"1312",42,"Carmesin",45,6,3,4,-3,-2,2020-05-08 17:09:27,2020-05-10 01:58:32
"1313",42,"Christian Jacobsen",16,1,0,3,NA,2,2020-05-07 17:23:10,2020-05-07 18:17:29
"1314",42,"GOAT",44,5,3,2,-2,-3,2020-05-08 16:45:39,2020-05-08 18:12:03
"1315",42,"Grandmasterflash",81,2,4,3,2,1,2020-05-11 12:35:37,2020-05-12 22:27:46
"1316",42,"havegang7",36,6,3,6,-3,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"1317",42,"hejhejhund",52,5,2,4,-3,-1,2020-05-09 14:09:32,2020-05-10 09:58:15
"1318",42,"Jesper",82,4,7,1,3,-3,2020-05-11 13:13:10,2020-05-11 15:34:50
