"","ID","FaceID","FirstRating","GroupRating","SecondRating","Feedback","Change","Condition"
"2840",42,46,5,2,4,-3,-1,"Pre"
"2841",42,47,7,7,8,0,1,"Pre"
"2842",42,48,3,1,3,-2,0,"Pre"
"2843",42,49,3,5,3,2,0,"Pre"
"2844",42,5,5,5,5,0,0,"Pre"
"2845",42,50,3,6,3,3,0,"Pre"
"2846",42,51,4,0,3,NA,-1,"Pre"
"2847",42,52,3,3,3,0,0,"Pre"
"2848",42,53,5,7,6,2,1,"Pre"
"2849",42,54,5,0,5,NA,0,"Pre"
"2850",42,55,5,3,5,-2,0,"Pre"
"2851",42,56,8,8,8,0,0,"Pre"
"2852",42,57,4,6,4,2,0,"Pre"
"2853",42,58,4,4,3,0,-1,"Pre"
"2854",42,59,6,8,6,2,0,"Pre"
"2855",42,6,2,5,6,3,4,"Pre"
"2856",42,60,3,1,3,-2,0,"Pre"
"2857",42,61,3,6,4,3,1,"Pre"
"2858",42,62,3,6,3,3,0,"Pre"
"2859",42,63,5,5,6,0,1,"Pre"
"2860",42,64,6,8,7,2,1,"Pre"
"2861",42,65,5,7,3,2,-2,"Pre"
"2862",42,66,2,5,2,3,0,"Pre"
"2863",42,67,5,8,7,3,2,"Pre"
"2864",42,68,4,2,3,-2,-1,"Pre"
"2865",42,69,6,8,7,2,1,"Pre"
"2866",42,7,3,3,3,0,0,"Pre"
"2867",42,70,6,6,6,0,0,"Pre"
"2868",42,71,3,5,3,2,0,"Pre"
"2869",42,72,4,2,6,-2,2,"Pre"
"2870",42,73,2,0,2,NA,0,"Pre"
"2871",42,74,6,4,5,-2,-1,"Pre"
"2872",42,75,4,7,4,3,0,"Pre"
"2873",42,76,3,3,3,0,0,"Pre"
"2874",42,77,4,6,3,2,-1,"Pre"
"2875",42,78,2,0,2,NA,0,"Pre"
"2876",42,79,6,6,6,0,0,"Pre"
"2877",42,8,3,0,3,NA,0,"Pre"
"2878",42,80,2,2,3,0,1,"Pre"
"2879",42,81,3,6,3,3,0,"Pre"
"2880",42,9,3,3,5,0,2,"Pre"
"2881",43,10,6,0,4,NA,-2,"Pre"
"2882",43,11,7,0,6,NA,-1,"Pre"
"2883",43,12,6,3,5,-3,-1,"Pre"
"2884",43,13,5,3,2,-2,-3,"Pre"
"2885",43,14,1,4,1,3,0,"Pre"
"2886",43,15,5,7,6,2,1,"Pre"
"2887",43,16,3,1,2,-2,-1,"Pre"
"2888",43,17,3,3,5,0,2,"Pre"
"2889",43,18,6,6,5,0,-1,"Pre"
"2890",43,19,6,6,6,0,0,"Pre"
"2891",43,2,3,3,2,0,-1,"Pre"
"2892",43,20,6,8,7,2,1,"Pre"
"2893",43,21,4,6,3,2,-1,"Pre"
"2894",43,22,2,4,1,2,-1,"Pre"
"2895",43,23,6,6,6,0,0,"Pre"
"2896",43,24,4,6,6,2,2,"Pre"
"2897",43,25,6,4,1,-2,-5,"Pre"
"2898",43,26,7,5,7,-2,0,"Pre"
"2899",43,27,2,5,5,3,3,"Pre"
"2900",43,28,5,7,5,2,0,"Pre"
"2901",43,29,6,6,7,0,1,"Pre"
"2902",43,3,1,1,2,0,1,"Pre"
"2903",43,30,5,3,3,-2,-2,"Pre"
"2904",43,31,1,1,4,0,3,"Pre"
"2905",43,32,3,5,3,2,0,"Pre"
"2906",43,33,4,4,1,0,-3,"Pre"
"2907",43,34,3,0,1,NA,-2,"Pre"
"2908",43,35,7,5,7,-2,0,"Pre"
"2909",43,36,2,4,1,2,-1,"Pre"
"2910",43,37,7,4,7,-3,0,"Pre"
"2911",43,38,1,4,1,3,0,"Pre"
"2912",43,39,2,0,1,NA,-1,"Pre"
"2913",43,4,3,5,6,2,3,"Pre"
"2914",43,40,5,0,6,NA,1,"Pre"
"2915",43,41,8,6,7,-2,-1,"Pre"
"2916",43,42,2,2,1,0,-1,"Pre"
"2917",43,43,7,4,6,-3,-1,"Pre"
"2918",43,44,2,5,1,3,-1,"Pre"
"2919",43,45,6,4,4,-2,-2,"Pre"
"2920",43,46,6,6,6,0,0,"Pre"
"2921",43,47,8,5,8,-3,0,"Pre"
"2922",43,48,5,5,5,0,0,"Pre"
"2923",43,49,4,0,2,NA,-2,"Pre"
"2924",43,5,5,7,7,2,2,"Pre"
"2925",43,50,4,6,6,2,2,"Pre"
"2926",43,51,2,4,3,2,1,"Pre"
"2927",43,52,2,5,1,3,-1,"Pre"
"2928",43,53,6,8,6,2,0,"Pre"
"2929",43,54,2,5,4,3,2,"Pre"
"2930",43,55,6,8,5,2,-1,"Pre"
"2931",43,56,8,5,8,-3,0,"Pre"
"2932",43,57,3,5,3,2,0,"Pre"
"2933",43,58,1,4,1,3,0,"Pre"
"2934",43,59,8,5,7,-3,-1,"Pre"
"2935",43,6,1,3,1,2,0,"Pre"
"2936",43,60,2,4,1,2,-1,"Pre"
"2937",43,61,2,0,2,NA,0,"Pre"
"2938",43,62,3,3,1,0,-2,"Pre"
"2939",43,63,6,6,6,0,0,"Pre"
"2940",43,64,6,4,6,-2,0,"Pre"
"2941",43,65,4,1,2,-3,-2,"Pre"
"2942",43,66,3,1,2,-2,-1,"Pre"
"2943",43,67,7,7,7,0,0,"Pre"
"2944",43,68,5,3,2,-2,-3,"Pre"
"2945",43,69,5,8,6,3,1,"Pre"
"2946",43,7,3,1,2,-2,-1,"Pre"
"2947",43,70,5,5,5,0,0,"Pre"
"2948",43,71,5,0,5,NA,0,"Pre"
"2949",43,72,5,7,5,2,0,"Pre"
"2950",43,73,1,1,1,0,0,"Pre"
"2951",43,74,7,5,8,-2,1,"Pre"
"2952",43,75,5,0,5,NA,0,"Pre"
"2953",43,76,6,3,6,-3,0,"Pre"
"2954",43,77,5,2,6,-3,1,"Pre"
"2955",43,78,1,4,1,3,0,"Pre"
"2956",43,79,7,7,5,0,-2,"Pre"
"2957",43,8,2,2,2,0,0,"Pre"
"2958",43,80,4,1,4,-3,0,"Pre"
"2959",43,81,3,6,3,3,0,"Pre"
"2960",43,9,5,0,3,NA,-2,"Pre"
"2961",44,10,5,7,6,2,1,"Pre"
"2962",44,11,6,3,7,-3,1,"Pre"
"2963",44,12,3,5,2,2,-1,"Pre"
"2964",44,13,3,0,2,NA,-1,"Pre"
"2965",44,14,5,2,5,-3,0,"Pre"
"2966",44,15,3,6,5,3,2,"Pre"
"2967",44,16,6,8,7,2,1,"Pre"
"2968",44,17,3,0,2,NA,-1,"Pre"
"2969",44,18,3,3,5,0,2,"Pre"
"2970",44,19,1,1,1,0,0,"Pre"
"2971",44,2,2,4,3,2,1,"Pre"
"2972",44,20,6,8,6,2,0,"Pre"
"2973",44,21,2,5,3,3,1,"Pre"
"2974",44,22,2,4,2,2,0,"Pre"
"2975",44,23,5,0,7,NA,2,"Pre"
"2976",44,24,4,4,6,0,2,"Pre"
"2977",44,25,5,3,6,-2,1,"Pre"
"2978",44,26,3,5,6,2,3,"Pre"
"2979",44,27,2,0,2,NA,0,"Pre"
"2980",44,28,6,8,6,2,0,"Pre"
"2981",44,29,5,5,4,0,-1,"Pre"
"2982",44,3,3,6,5,3,2,"Pre"
"2983",44,30,4,1,2,-3,-2,"Pre"
"2984",44,31,3,6,3,3,0,"Pre"
"2985",44,32,2,4,3,2,1,"Pre"
"2986",44,33,5,0,3,NA,-2,"Pre"
"2987",44,34,6,8,7,2,1,"Pre"
"2988",44,35,3,3,6,0,3,"Pre"
"2989",44,36,2,5,3,3,1,"Pre"
"2990",44,37,3,1,7,-2,4,"Pre"
"2991",44,38,3,6,3,3,0,"Pre"
"2992",44,39,6,4,4,-2,-2,"Pre"
"2993",44,4,2,2,6,0,4,"Pre"
"2994",44,40,4,7,3,3,-1,"Pre"
"2995",44,41,4,0,5,NA,1,"Pre"
"2996",44,42,2,4,1,2,-1,"Pre"
"2997",44,43,5,7,6,2,1,"Pre"
"2998",44,44,4,1,2,-3,-2,"Pre"
"2999",44,45,2,5,5,3,3,"Pre"
"3000",44,46,4,2,2,-2,-2,"Pre"
"3001",44,47,7,7,8,0,1,"Pre"
"3002",44,48,2,5,1,3,-1,"Pre"
"3003",44,49,5,3,3,-2,-2,"Pre"
"3004",44,5,4,1,2,-3,-2,"Pre"
"3005",44,50,5,8,7,3,2,"Pre"
"3006",44,51,3,3,6,0,3,"Pre"
"3007",44,52,5,8,7,3,2,"Pre"
"3008",44,53,3,6,4,3,1,"Pre"
"3009",44,54,5,7,3,2,-2,"Pre"
"3010",44,55,4,0,2,NA,-2,"Pre"
"3011",44,56,5,8,7,3,2,"Pre"
"3012",44,57,4,4,2,0,-2,"Pre"
"3013",44,58,2,2,2,0,0,"Pre"
"3014",44,59,5,5,6,0,1,"Pre"
"3015",44,6,2,5,1,3,-1,"Pre"
"3016",44,60,3,3,1,0,-2,"Pre"
"3017",44,61,3,1,3,-2,0,"Pre"
"3018",44,62,2,0,2,NA,0,"Pre"
"3019",44,63,5,7,7,2,2,"Pre"
"3020",44,64,3,0,3,NA,0,"Pre"
"3021",44,65,4,2,7,-2,3,"Pre"
"3022",44,66,3,6,3,3,0,"Pre"
"3023",44,67,6,3,6,-3,0,"Pre"
"3024",44,68,3,6,3,3,0,"Pre"
"3025",44,69,4,2,6,-2,2,"Pre"
"3026",44,7,6,3,5,-3,-1,"Pre"
"3027",44,70,4,2,2,-2,-2,"Pre"
"3028",44,71,5,7,6,2,1,"Pre"
"3029",44,72,6,8,6,2,0,"Pre"
"3030",44,73,4,7,3,3,-1,"Pre"
"3031",44,74,2,5,2,3,0,"Pre"
"3032",44,75,4,2,3,-2,-1,"Pre"
"3033",44,76,5,8,4,3,-1,"Pre"
"3034",44,77,3,6,2,3,-1,"Pre"
"3035",44,78,3,3,3,0,0,"Pre"
"3036",44,79,5,0,4,NA,-1,"Pre"
"3037",44,8,4,6,3,2,-1,"Pre"
"3038",44,80,2,2,2,0,0,"Pre"
"3039",44,81,2,4,2,2,0,"Pre"
"3040",44,9,6,6,7,0,1,"Pre"
"3041",45,10,7,7,6,0,-1,"Pre"
"3042",45,11,8,5,6,-3,-2,"Pre"
"3043",45,12,6,6,6,0,0,"Pre"
"3044",45,13,5,5,3,0,-2,"Pre"
"3045",45,14,6,0,6,NA,0,"Pre"
"3046",45,15,6,4,6,-2,0,"Pre"
"3047",45,16,6,8,6,2,0,"Pre"
"3048",45,17,7,7,6,0,-1,"Pre"
"3049",45,18,7,0,6,NA,-1,"Pre"
"3050",45,19,6,3,5,-3,-1,"Pre"
"3051",45,2,5,5,6,0,1,"Pre"
"3052",45,20,8,8,6,0,-2,"Pre"
"3053",45,21,5,3,4,-2,-1,"Pre"
"3054",45,22,4,4,5,0,1,"Pre"
"3055",45,23,6,8,4,2,-2,"Pre"
"3056",45,24,6,3,7,-3,1,"Pre"
"3057",45,25,6,6,4,0,-2,"Pre"
"3058",45,26,8,6,6,-2,-2,"Pre"
"3059",45,27,6,4,6,-2,0,"Pre"
"3060",45,28,7,7,7,0,0,"Pre"
"3061",45,29,8,6,7,-2,-1,"Pre"
"3062",45,3,5,7,6,2,1,"Pre"
"3063",45,30,6,6,7,0,1,"Pre"
"3064",45,31,5,7,6,2,1,"Pre"
"3065",45,32,7,7,6,0,-1,"Pre"
"3066",45,33,7,7,6,0,-1,"Pre"
"3067",45,34,6,8,6,2,0,"Pre"
"3068",45,35,7,7,6,0,-1,"Pre"
"3069",45,36,5,2,5,-3,0,"Pre"
"3070",45,37,7,5,6,-2,-1,"Pre"
"3071",45,38,4,2,6,-2,2,"Pre"
"3072",45,39,5,3,6,-2,1,"Pre"
"3073",45,4,7,7,6,0,-1,"Pre"
"3074",45,40,7,0,5,NA,-2,"Pre"
"3075",45,41,6,8,5,2,-1,"Pre"
"3076",45,42,5,5,4,0,-1,"Pre"
"3077",45,43,8,5,6,-3,-2,"Pre"
"3078",45,44,6,4,5,-2,-1,"Pre"
"3079",45,45,7,4,7,-3,0,"Pre"
"3080",45,46,7,5,6,-2,-1,"Pre"
"3081",45,47,8,5,7,-3,-1,"Pre"
"3082",45,48,4,0,5,NA,1,"Pre"
"3083",45,49,6,8,6,2,0,"Pre"
"3084",45,5,8,8,6,0,-2,"Pre"
"3085",45,50,6,8,6,2,0,"Pre"
"3086",45,51,6,0,6,NA,0,"Pre"
"3087",45,52,6,3,6,-3,0,"Pre"
"3088",45,53,7,7,7,0,0,"Pre"
"3089",45,54,5,5,6,0,1,"Pre"
"3090",45,55,7,4,6,-3,-1,"Pre"
"3091",45,56,8,8,7,0,-1,"Pre"
"3092",45,57,6,6,4,0,-2,"Pre"
"3093",45,58,4,6,3,2,-1,"Pre"
"3094",45,59,7,5,6,-2,-1,"Pre"
"3095",45,6,5,0,4,NA,-1,"Pre"
"3096",45,60,6,3,5,-3,-1,"Pre"
"3097",45,61,5,3,5,-2,0,"Pre"
"3098",45,62,5,2,4,-3,-1,"Pre"
"3099",45,63,8,5,6,-3,-2,"Pre"
"3100",45,64,7,5,6,-2,-1,"Pre"
"3101",45,65,6,3,6,-3,0,"Pre"
"3102",45,66,5,3,5,-2,0,"Pre"
"3103",45,67,7,5,6,-2,-1,"Pre"
"3104",45,68,7,0,5,NA,-2,"Pre"
"3105",45,69,6,4,6,-2,0,"Pre"
"3106",45,7,6,8,5,2,-1,"Pre"
"3107",45,70,6,6,5,0,-1,"Pre"
"3108",45,71,7,5,6,-2,-1,"Pre"
"3109",45,72,6,8,6,2,0,"Pre"
"3110",45,73,3,5,5,2,2,"Pre"
"3111",45,74,6,0,7,NA,1,"Pre"
"3112",45,75,7,4,6,-3,-1,"Pre"
"3113",45,76,6,4,6,-2,0,"Pre"
"3114",45,77,7,7,6,0,-1,"Pre"
"3115",45,78,6,4,4,-2,-2,"Pre"
"3116",45,79,8,0,6,NA,-2,"Pre"
"3117",45,8,5,8,4,3,-1,"Pre"
"3118",45,80,6,8,6,2,0,"Pre"
"3119",45,81,5,0,5,NA,0,"Pre"
"3120",45,9,7,5,4,-2,-3,"Pre"
"3121",5,10,6,6,6,0,0,"Pre"
"3122",5,11,8,8,7,0,-1,"Pre"
"3123",5,12,5,3,4,-2,-1,"Pre"
"3124",5,13,3,5,2,2,-1,"Pre"
"3125",5,14,5,2,5,-3,0,"Pre"
"3126",5,15,5,2,7,-3,2,"Pre"
"3127",5,16,5,0,4,NA,-1,"Pre"
"3128",5,17,5,0,6,NA,1,"Pre"
"3129",5,18,7,7,7,0,0,"Pre"
"3130",5,19,7,7,8,0,1,"Pre"
"3131",5,2,6,0,5,NA,-1,"Pre"
"3132",5,20,5,7,5,2,0,"Pre"
"3133",5,21,5,8,8,3,3,"Pre"
"3134",5,22,6,8,8,2,2,"Pre"
"3135",5,23,7,5,7,-2,0,"Pre"
"3136",5,24,6,6,6,0,0,"Pre"
"3137",5,25,3,3,4,0,1,"Pre"
"3138",5,26,8,8,8,0,0,"Pre"
"3139",5,27,7,7,7,0,0,"Pre"
"3140",5,28,7,0,8,NA,1,"Pre"
"3141",5,29,7,4,7,-3,0,"Pre"
"3142",5,3,3,3,4,0,1,"Pre"
"3143",5,30,7,4,7,-3,0,"Pre"
"3144",5,31,5,7,7,2,2,"Pre"
"3145",5,32,6,4,6,-2,0,"Pre"
"3146",5,33,7,7,5,0,-2,"Pre"
"3147",5,34,8,6,8,-2,0,"Pre"
"3148",5,35,6,4,6,-2,0,"Pre"
"3149",5,36,5,2,5,-3,0,"Pre"
"3150",5,37,7,5,8,-2,1,"Pre"
"3151",5,38,2,5,2,3,0,"Pre"
"3152",5,39,4,2,4,-2,0,"Pre"
"3153",5,4,7,7,8,0,1,"Pre"
"3154",5,40,7,7,7,0,0,"Pre"
"3155",5,41,5,3,5,-2,0,"Pre"
"3156",5,42,6,3,6,-3,0,"Pre"
"3157",5,43,6,6,6,0,0,"Pre"
"3158",5,44,4,0,4,NA,0,"Pre"
"3159",5,45,8,8,7,0,-1,"Pre"
"3160",5,46,5,8,6,3,1,"Pre"
"3161",5,47,8,5,8,-3,0,"Pre"
"3162",5,48,8,8,8,0,0,"Pre"
"3163",5,49,7,4,7,-3,0,"Pre"
"3164",5,5,6,8,7,2,1,"Pre"
"3165",5,50,4,2,4,-2,0,"Pre"
"3166",5,51,8,5,7,-3,-1,"Pre"
"3167",5,52,5,7,6,2,1,"Pre"
"3168",5,53,5,0,5,NA,0,"Pre"
"3169",5,54,6,8,7,2,1,"Pre"
"3170",5,55,6,3,7,-3,1,"Pre"
"3171",5,56,8,8,8,0,0,"Pre"
"3172",5,57,7,4,7,-3,0,"Pre"
"3173",5,58,4,7,5,3,1,"Pre"
"3174",5,59,8,8,5,0,-3,"Pre"
"3175",5,6,5,7,4,2,-1,"Pre"
"3176",5,60,5,0,5,NA,0,"Pre"
"3177",5,61,6,4,4,-2,-2,"Pre"
"3178",5,62,3,5,2,2,-1,"Pre"
"3179",5,63,8,8,8,0,0,"Pre"
"3180",5,64,7,7,7,0,0,"Pre"
"3181",5,65,8,0,8,NA,0,"Pre"
"3182",5,66,1,1,2,0,1,"Pre"
"3183",5,67,7,7,8,0,1,"Pre"
"3184",5,68,3,6,6,3,3,"Pre"
"3185",5,69,7,7,8,0,1,"Pre"
"3186",5,7,6,0,6,NA,0,"Pre"
"3187",5,70,6,8,5,2,-1,"Pre"
"3188",5,71,5,5,6,0,1,"Pre"
"3189",5,72,7,4,6,-3,-1,"Pre"
"3190",5,73,2,2,2,0,0,"Pre"
"3191",5,74,6,3,4,-3,-2,"Pre"
"3192",5,75,5,2,6,-3,1,"Pre"
"3193",5,76,6,6,5,0,-1,"Pre"
"3194",5,77,7,7,7,0,0,"Pre"
"3195",5,78,3,1,2,-2,-1,"Pre"
"3196",5,79,7,5,7,-2,0,"Pre"
"3197",5,8,3,6,7,3,4,"Pre"
"3198",5,80,4,0,5,NA,1,"Pre"
"3199",5,81,6,3,3,-3,-3,"Pre"
"3200",5,9,5,3,6,-2,1,"Pre"
"3201",6,10,8,8,8,0,0,"Pre"
"3202",6,11,7,4,6,-3,-1,"Pre"
"3203",6,12,2,4,3,2,1,"Pre"
"3204",6,13,2,2,2,0,0,"Pre"
"3205",6,14,3,6,2,3,-1,"Pre"
"3206",6,15,2,0,2,NA,0,"Pre"
"3207",6,16,3,1,2,-2,-1,"Pre"
"3208",6,17,8,8,8,0,0,"Pre"
"3209",6,18,8,8,8,0,0,"Pre"
"3210",6,19,8,6,8,-2,0,"Pre"
"3211",6,2,3,1,3,-2,0,"Pre"
"3212",6,20,4,0,4,NA,0,"Pre"
"3213",6,21,4,6,3,2,-1,"Pre"
"3214",6,22,2,2,2,0,0,"Pre"
"3215",6,23,5,3,6,-2,1,"Pre"
"3216",6,24,7,7,4,0,-3,"Pre"
"3217",6,25,2,2,2,0,0,"Pre"
"3218",6,26,8,6,7,-2,-1,"Pre"
"3219",6,27,8,0,8,NA,0,"Pre"
"3220",6,28,7,5,4,-2,-3,"Pre"
"3221",6,29,7,7,6,0,-1,"Pre"
"3222",6,3,3,1,1,-2,-2,"Pre"
"3223",6,30,8,8,5,0,-3,"Pre"
"3224",6,31,6,6,6,0,0,"Pre"
"3225",6,32,7,4,5,-3,-2,"Pre"
"3226",6,33,7,4,4,-3,-3,"Pre"
"3227",6,34,3,5,3,2,0,"Pre"
"3228",6,35,5,3,6,-2,1,"Pre"
"3229",6,36,2,4,2,2,0,"Pre"
"3230",6,37,8,0,6,NA,-2,"Pre"
"3231",6,38,2,4,2,2,0,"Pre"
"3232",6,39,2,0,2,NA,0,"Pre"
"3233",6,4,3,3,5,0,2,"Pre"
"3234",6,40,5,2,4,-3,-1,"Pre"
"3235",6,41,6,8,5,2,-1,"Pre"
"3236",6,42,2,4,2,2,0,"Pre"
"3237",6,43,7,5,4,-2,-3,"Pre"
"3238",6,44,3,1,2,-2,-1,"Pre"
"3239",6,45,7,5,6,-2,-1,"Pre"
"3240",6,46,4,7,3,3,-1,"Pre"
"3241",6,47,6,6,6,0,0,"Pre"
"3242",6,48,2,2,3,0,1,"Pre"
"3243",6,49,6,4,3,-2,-3,"Pre"
"3244",6,5,8,8,8,0,0,"Pre"
"3245",6,50,5,0,4,NA,-1,"Pre"
"3246",6,51,5,8,2,3,-3,"Pre"
"3247",6,52,3,5,3,2,0,"Pre"
"3248",6,53,7,7,4,0,-3,"Pre"
"3249",6,54,3,1,3,-2,0,"Pre"
"3250",6,55,8,8,8,0,0,"Pre"
"3251",6,56,7,7,7,0,0,"Pre"
"3252",6,57,4,7,5,3,1,"Pre"
"3253",6,58,4,7,5,3,1,"Pre"
"3254",6,59,8,5,8,-3,0,"Pre"
"3255",6,6,4,6,3,2,-1,"Pre"
"3256",6,60,3,1,3,-2,0,"Pre"
"3257",6,61,4,7,2,3,-2,"Pre"
"3258",6,62,2,4,4,2,2,"Pre"
"3259",6,63,3,5,2,2,-1,"Pre"
"3260",6,64,4,7,3,3,-1,"Pre"
"3261",6,65,7,7,1,0,-6,"Pre"
"3262",6,66,2,4,2,2,0,"Pre"
"3263",6,67,3,3,2,0,-1,"Pre"
"3264",6,68,7,7,6,0,-1,"Pre"
"3265",6,69,5,8,3,3,-2,"Pre"
"3266",6,7,6,6,7,0,1,"Pre"
"3267",6,70,6,0,6,NA,0,"Pre"
"3268",6,71,8,5,6,-3,-2,"Pre"
"3269",6,72,4,4,5,0,1,"Pre"
"3270",6,73,2,0,2,NA,0,"Pre"
"3271",6,74,4,4,2,0,-2,"Pre"
"3272",6,75,4,2,4,-2,0,"Pre"
"3273",6,76,7,7,6,0,-1,"Pre"
"3274",6,77,5,2,3,-3,-2,"Pre"
"3275",6,78,2,0,2,NA,0,"Pre"
"3276",6,79,7,7,6,0,-1,"Pre"
"3277",6,8,5,3,4,-2,-1,"Pre"
"3278",6,80,4,1,3,-3,-1,"Pre"
"3279",6,81,3,0,4,NA,1,"Pre"
"3280",6,9,2,5,2,3,0,"Pre"
"3281",7,10,7,4,7,-3,0,"Pre"
"3282",7,11,7,5,6,-2,-1,"Pre"
"3283",7,12,2,2,3,0,1,"Pre"
"3284",7,13,3,6,2,3,-1,"Pre"
"3285",7,14,3,6,4,3,1,"Pre"
"3286",7,15,3,3,4,0,1,"Pre"
"3287",7,16,3,6,4,3,1,"Pre"
"3288",7,17,2,0,2,NA,0,"Pre"
"3289",7,18,1,0,3,NA,2,"Pre"
"3290",7,19,5,3,4,-2,-1,"Pre"
"3291",7,2,4,1,7,-3,3,"Pre"
"3292",7,20,6,8,3,2,-3,"Pre"
"3293",7,21,3,6,4,3,1,"Pre"
"3294",7,22,5,2,3,-3,-2,"Pre"
"3295",7,23,7,7,7,0,0,"Pre"
"3296",7,24,2,2,4,0,2,"Pre"
"3297",7,25,3,1,6,-2,3,"Pre"
"3298",7,26,8,8,6,0,-2,"Pre"
"3299",7,27,3,5,3,2,0,"Pre"
"3300",7,28,4,0,5,NA,1,"Pre"
"3301",7,29,7,0,6,NA,-1,"Pre"
"3302",7,3,6,3,6,-3,0,"Pre"
"3303",7,30,3,5,3,2,0,"Pre"
"3304",7,31,4,4,3,0,-1,"Pre"
"3305",7,32,5,3,2,-2,-3,"Pre"
"3306",7,33,5,8,3,3,-2,"Pre"
"3307",7,34,3,6,2,3,-1,"Pre"
"3308",7,35,6,4,4,-2,-2,"Pre"
"3309",7,36,3,6,2,3,-1,"Pre"
"3310",7,37,6,0,6,NA,0,"Pre"
"3311",7,38,1,0,2,NA,1,"Pre"
"3312",7,39,5,8,8,3,3,"Pre"
"3313",7,4,6,3,6,-3,0,"Pre"
"3314",7,40,5,2,2,-3,-3,"Pre"
"3315",7,41,3,3,5,0,2,"Pre"
"3316",7,42,4,6,3,2,-1,"Pre"
"3317",7,43,3,3,3,0,0,"Pre"
"3318",7,44,2,2,4,0,2,"Pre"
"3319",7,45,7,7,7,0,0,"Pre"
"3320",7,46,3,3,4,0,1,"Pre"
"3321",7,47,4,7,5,3,1,"Pre"
"3322",7,48,2,5,6,3,4,"Pre"
"3323",7,49,5,5,2,0,-3,"Pre"
"3324",7,5,5,5,4,0,-1,"Pre"
"3325",7,50,7,4,4,-3,-3,"Pre"
"3326",7,51,3,1,4,-2,1,"Pre"
"3327",7,52,4,7,4,3,0,"Pre"
"3328",7,53,2,4,6,2,4,"Pre"
"3329",7,54,4,6,5,2,1,"Pre"
"3330",7,55,6,4,3,-2,-3,"Pre"
"3331",7,56,8,6,8,-2,0,"Pre"
"3332",7,57,4,6,3,2,-1,"Pre"
"3333",7,58,5,5,3,0,-2,"Pre"
"3334",7,59,5,3,2,-2,-3,"Pre"
"3335",7,6,2,0,2,NA,0,"Pre"
"3336",7,60,2,5,3,3,1,"Pre"
"3337",7,61,4,4,4,0,0,"Pre"
"3338",7,62,1,1,2,0,1,"Pre"
"3339",7,63,7,7,7,0,0,"Pre"
"3340",7,64,5,8,5,3,0,"Pre"
"3341",7,65,4,0,4,NA,0,"Pre"
"3342",7,66,4,6,4,2,0,"Pre"
"3343",7,67,6,8,6,2,0,"Pre"
"3344",7,68,2,0,2,NA,0,"Pre"
"3345",7,69,8,5,7,-3,-1,"Pre"
"3346",7,7,1,3,2,2,1,"Pre"
"3347",7,70,2,2,4,0,2,"Pre"
"3348",7,71,5,8,7,3,2,"Pre"
"3349",7,72,7,5,4,-2,-3,"Pre"
"3350",7,73,2,0,1,NA,-1,"Pre"
"3351",7,74,3,1,3,-2,0,"Pre"
"3352",7,75,3,5,5,2,2,"Pre"
"3353",7,76,5,5,4,0,-1,"Pre"
"3354",7,77,5,5,3,0,-2,"Pre"
"3355",7,78,1,1,1,0,0,"Pre"
"3356",7,79,7,5,7,-2,0,"Pre"
"3357",7,8,7,5,6,-2,-1,"Pre"
"3358",7,80,1,1,2,0,1,"Pre"
"3359",7,81,4,7,4,3,0,"Pre"
"3360",7,9,4,2,3,-2,-1,"Pre"
"3361",8,10,8,8,8,0,0,"Pre"
"3362",8,11,6,3,5,-3,-1,"Pre"
"3363",8,12,6,3,5,-3,-1,"Pre"
"3364",8,13,2,2,2,0,0,"Pre"
"3365",8,14,7,4,5,-3,-2,"Pre"
"3366",8,15,6,8,6,2,0,"Pre"
"3367",8,16,5,5,3,0,-2,"Pre"
"3368",8,17,3,3,6,0,3,"Pre"
"3369",8,18,5,7,6,2,1,"Pre"
"3370",8,19,8,8,4,0,-4,"Pre"
"3371",8,2,8,8,8,0,0,"Pre"
"3372",8,20,8,5,7,-3,-1,"Pre"
"3373",8,21,7,7,2,0,-5,"Pre"
"3374",8,22,3,6,2,3,-1,"Pre"
"3375",8,23,8,6,7,-2,-1,"Pre"
"3376",8,24,5,3,6,-2,1,"Pre"
"3377",8,25,5,2,6,-3,1,"Pre"
"3378",8,26,8,8,6,0,-2,"Pre"
"3379",8,27,3,0,5,NA,2,"Pre"
"3380",8,28,6,0,6,NA,0,"Pre"
"3381",8,29,4,1,7,-3,3,"Pre"
"3382",8,3,6,3,7,-3,1,"Pre"
"3383",8,30,6,3,6,-3,0,"Pre"
"3384",8,31,5,7,3,2,-2,"Pre"
"3385",8,32,2,4,1,2,-1,"Pre"
"3386",8,33,6,8,4,2,-2,"Pre"
"3387",8,34,7,0,5,NA,-2,"Pre"
"3388",8,35,6,3,3,-3,-3,"Pre"
"3389",8,36,2,5,4,3,2,"Pre"
"3390",8,37,5,7,6,2,1,"Pre"
"3391",8,38,2,2,5,0,3,"Pre"
"3392",8,39,5,8,3,3,-2,"Pre"
"3393",8,4,7,4,6,-3,-1,"Pre"
"3394",8,40,6,8,6,2,0,"Pre"
"3395",8,41,2,4,2,2,0,"Pre"
"3396",8,42,3,1,2,-2,-1,"Pre"
"3397",8,43,5,0,3,NA,-2,"Pre"
"3398",8,44,5,3,2,-2,-3,"Pre"
"3399",8,45,8,6,7,-2,-1,"Pre"
"3400",8,46,4,6,3,2,-1,"Pre"
"3401",8,47,8,6,7,-2,-1,"Pre"
